grade,year,sub,group,state,enrl,whtenrl,totenrl,whtnaepscore,naepscore,naepavg,vgap,vgapse,fips,slideyear,minenrl,wht_pct,min_pct,whtnaepweight,minnaepweight,summinnaepweight,natenrl,natavg,whtnaepdev,naepdev,avgnaepdev
8,2011,"math","hsp","MT",376,8833,10729,296.6844,285.0942,292.908,.4145927,.133477,"Montana",9,489,.8232827,.0350452,244.2552,9.991183,13.06213,7.3e+06,283.851,12.83345,1.243177,9.057
8,2011,"math","hsp","WY",782,5409,6631,291.2831,271.261,287.768,.6503538,.0886779,"Wyoming",9,858,.8157141,.1179309,237.6037,31.99006,35.07057,7.3e+06,283.851,7.432081,-12.58998,3.917
8,2011,"math","blk","TX",46295,115788,354281,303.5461,276.9086,290.347,.9356329,.0700218,"Texas",9,218586,.3268253,.1306731,99.20654,36.18451,173.9105,7.3e+06,283.851,19.69508,-6.94243,6.496
8,2011,"math","hsp","NJ",19285,53694,98883,304.262,274.2243,294.139,.9091263,.0850226,"New Jersey",9,34889,.5430053,.1950285,165.2159,53.48154,96.32884,7.3e+06,283.851,20.41102,-9.626696,10.288
8,2011,"math","blk","NC",30070,60098,111036,296.1058,267.1061,286.267,.9066263,.0583688,"North Carolina",9,42269,.5412479,.2708131,160.2666,72.33584,102.5582,7.3e+06,283.851,12.2548,-16.74486,2.416
8,2011,"math","blk","VA",21780,51234,91875,296.8382,268.1335,289.255,.8594249,.0665967,"Virginia",9,31356,.557649,.2370612,165.5315,63.56405,92.5993,7.3e+06,283.851,12.9872,-15.71752,5.404
8,2011,"math","hsp","ME",194,13253,14257,289.761,281.229,288.732,.3049218,.2011592,"Maine",9,466,.9295784,.0136074,269.3556,3.826781,8.880682,7.3e+06,283.851,5.910017,-2.622027,4.881
8,2011,"math","blk","MA",5846,50193,71588,304.2876,275.0693,298.512,.8786412,.1056913,"Massachusetts",9,15943,.7011371,.0816617,213.3473,22.46263,60.94987,7.3e+06,283.851,20.4366,-8.781725,14.661
8,2011,"math","blk","OK",4627,25307,45709,286.4987,262.4604,279.18,.8179705,.0926913,"Oklahoma",9,9574,.5536547,.1012273,158.6214,26.56817,55.14275,7.3e+06,283.851,2.647718,-21.39055,-4.671
8,2011,"math","blk","WV",1094,18907,20454,273.9996,259.8761,273.263,.4331516,.1051626,"West Virginia",9,1304,.9243669,.0534859,253.2762,13.8997,16.56387,7.3e+06,283.851,-9.851366,-23.9749,-10.588
8,2011,"math","hsp","WI",5080,46461,61333,294.8745,269.674,288.666,.7628847,.0844114,"Wisconsin",9,11126,.7575204,.0828265,223.3734,22.33616,47.53531,7.3e+06,283.851,11.02345,-14.17705,4.815
8,2011,"math","hsp","ID",3230,16235,20585,290.8885,267.2826,286.675,.724654,.0615784,"Idaho",9,3461,.7886811,.1569104,229.4183,41.93941,44.97521,7.3e+06,283.851,7.037519,-16.56841,2.824
8,2011,"math","hsp","MD",6432,27326,61971,303.2144,272.9542,287.998,.8405178,.1079915,"Maryland",9,28833,.4409482,.1037905,133.7019,28.33005,124.9056,7.3e+06,283.851,19.36345,-10.89678,4.147
8,2011,"math","hsp","DC",451,202,4307,318.5952,260.6161,260.467,1.656779,.1361112,"District of Columbia",9,4008,.0469004,.1047133,14.94224,27.28996,238.7848,7.3e+06,283.851,34.74415,-23.23491,-23.384
8,2011,"math","blk","HI",319,1734,12567,290.0365,277.3111,277.836,.4134875,.1360048,"Hawaii",9,879,.1379804,.0253839,40.01936,7.039249,18.74286,7.3e+06,283.851,6.185499,-6.539904,-6.015
8,2011,"math","blk","AK",366,5156,9622,295.8896,272.9193,283.273,.7946461,.1152549,"Alaska",9,926,.5358554,.0380378,158.554,10.38126,26.49793,7.3e+06,283.851,12.03856,-10.93166,-.578
8,2011,"math","hsp","NC",12199,60098,111036,296.1058,275.086,286.267,.6476352,.0683772,"North Carolina",9,42269,.5412479,.1098653,160.2666,30.2224,102.5582,7.3e+06,283.851,12.2548,-8.765001,2.416
8,2011,"math","hsp","MI",6268,84105,118666,285.7725,273.7509,280.177,.377942,.1294997,"Michigan",9,28445,.708754,.0528205,202.5424,14.45967,61.15847,7.3e+06,283.851,1.921522,-10.10005,-3.674
8,2011,"math","hsp","OK",4947,25307,45709,286.4987,264.0218,279.18,.6871482,.0957689,"Oklahoma",9,9574,.5536547,.1082281,158.6214,28.57458,55.14275,7.3e+06,283.851,2.647718,-19.82924,-4.671
8,2011,"math","blk","SC",18933,29357,52904,292.687,262.9539,281,.9295198,.0563023,"South Carolina",9,21657,.5549108,.3578746,162.4151,94.10452,108.14,7.3e+06,283.851,8.835951,-20.89711,-2.851
8,2011,"math","hsp","AL",2124,33510,56600,280.127,255.0182,269.097,.8178275,.1031704,"Alabama",9,21836,.5920495,.0375265,165.8491,9.569941,96.57289,7.3e+06,283.851,-3.723986,-28.83283,-14.754
8,2011,"math","hsp","UT",6171,33167,42198,289.4749,256.8056,283.308,1.025663,.0710167,"Utah",9,6751,.7859851,.1462392,227.523,37.55503,41.10891,7.3e+06,283.851,5.623915,-27.04543,-.543
8,2011,"math","blk","NV",3281,12838,33050,292.1311,259.079,278.113,1.033358,.0818297,"Nevada",9,15706,.3884417,.0992738,113.4759,25.71977,125.825,7.3e+06,283.851,8.280134,-24.77196,-5.738
8,2011,"math","hsp","IL",33772,80865,153527,293.8759,271.669,283.228,.6995242,.0701169,"Illinois",9,62078,.5267152,.2199743,154.7889,59.7602,107.7831,7.3e+06,283.851,10.02492,-12.18202,-.623
8,2011,"math","blk","NJ",15604,53694,98883,304.262,271.5245,294.139,1.013978,.0952119,"New Jersey",9,34889,.5430053,.1578027,165.2159,42.84729,96.32884,7.3e+06,283.851,20.41102,-12.32646,10.288
8,2011,"math","hsp","GA",13017,55900,123794,290.8799,277.2224,278.484,.4239615,.077688,"Georgia",9,60017,.4515566,.1051505,131.3487,29.15007,128.6629,7.3e+06,283.851,7.028883,-6.628588,-5.367
8,2011,"math","blk","AR",7767,23952,36237,287.1538,256.7483,279.088,.9801019,.0623412,"Arkansas",9,10945,.6609819,.2143389,189.8035,55.03115,78.90177,7.3e+06,283.851,3.302778,-27.10271,-4.763
8,2011,"math","hsp","KS",5216,23639,34149,295.1133,274.1894,289.619,.6967133,.0612304,"Kansas",9,7705,.6922311,.1527424,204.2866,41.88035,61.48107,7.3e+06,283.851,11.26231,-9.661577,5.768
8,2011,"math","blk","MI",22177,84105,118666,285.7725,249.8787,280.177,1.138775,.079661,"Michigan",9,28445,.708754,.1868859,202.5424,46.6988,61.15847,7.3e+06,283.851,1.921522,-33.97229,-3.674
8,2011,"math","blk","DE",3176,4827,9480,293.5673,265.6055,282.77,.9140495,.0505333,"Delaware",9,4197,.5091772,.3350211,149.4778,88.98346,118.5177,7.3e+06,283.851,9.716291,-18.24547,-1.081
8,2011,"math","hsp","AR",3178,23952,36237,287.1538,272.1836,279.088,.4969483,.0779526,"Arkansas",9,10945,.6609819,.0877004,189.8035,23.87061,78.90177,7.3e+06,283.851,3.302778,-11.66744,-4.763
8,2011,"math","blk","MN",5380,46557,61696,301.6146,266.3712,294.946,1.0834,.1002254,"Minnesota",9,9498,.7546194,.0872018,227.6042,23.22804,41.24222,7.3e+06,283.851,17.76362,-17.47975,11.095
8,2011,"math","hsp","IA",2840,28856,35176,288.1782,268.6627,284.921,.6207814,.1007098,"Iowa",9,4661,.8203321,.0807369,236.4018,21.69098,35.03325,7.3e+06,283.851,4.327192,-15.18834,1.07
8,2011,"math","hsp","DE",1021,4827,9480,293.5673,274.2262,282.77,.6251304,.0729816,"Delaware",9,4197,.5091772,.1077004,149.4778,29.53427,118.5177,7.3e+06,283.851,9.716291,-9.624834,-1.081
8,2011,"math","hsp","OR",8315,28565,42440,287.4328,267.648,282.518,.6031394,.0669406,"Oregon",9,9416,.6730679,.1959237,193.4618,52.43858,59.2732,7.3e+06,283.851,3.581831,-16.20296,-1.333
8,2011,"math","blk","IN",9101,59420,79168,289.8096,263.7397,285.003,.8671675,.0879987,"Indiana",9,15076,.7505558,.1149581,217.5183,30.31901,51.07183,7.3e+06,283.851,5.958601,-20.11125,1.152
8,2011,"math","blk","CO",2827,34940,59674,301.9175,269.928,291.743,1.050987,.1078101,"Colorado",9,20710,.5855146,.0473741,176.7771,12.78759,93.96293,7.3e+06,283.851,18.06651,-13.92296,7.892
8,2011,"math","hsp","LA",1195,24256,49513,282.504,268.9098,272.843,.4505294,.1600253,"Louisiana",9,23716,.4898915,.0241351,138.3963,6.490158,124.229,7.3e+06,283.851,-1.346972,-14.94121,-11.008
8,2011,"math","hsp","ND",8,6139,7298,296.167,278.2107,291.998,.5825293,.2530681,"North Dakota",9,196,.8411894,.0010962,249.1325,.304972,7.043585,7.3e+06,283.851,12.31599,-5.640306,8.147
8,2011,"math","hsp","FL",55510,88643,201504,287.4088,273.7676,277.837,.421805,.0464649,"Florida",9,101039,.4399069,.2754784,126.4331,75.41707,133.8192,7.3e+06,283.851,3.557813,-10.08336,-6.014
8,2011,"math","hsp","VT",103,6012,6481,294.5488,288.1382,293.883,.2189697,.1596093,"Vermont",9,216,.9276346,.0158926,273.2337,4.579268,9.187305,7.3e+06,283.851,10.69783,4.287214,10.032
8,2011,"math","blk","IL",28306,80865,153527,293.8759,260.4683,283.228,1.074804,.0756718,"Illinois",9,62078,.5267152,.1843715,154.7889,48.02293,107.7831,7.3e+06,283.851,10.02492,-23.38268,-.623
8,2011,"math","blk","SD",215,7592,9269,295.4452,269.7999,290.615,.7889308,.1498348,"South Dakota",9,496,.8190743,.0231956,241.9916,6.25817,14.565,7.3e+06,283.851,11.59419,-14.0511,6.764
8,2011,"math","hsp","NV",12425,12838,33050,292.1311,266.276,278.113,.8177955,.0614822,"Nevada",9,15706,.3884417,.3759455,113.4759,100.1053,125.825,7.3e+06,283.851,8.280134,-17.575,-5.738
8,2011,"math","hsp","NH",499,13887,15338,293.25,265.7283,292.109,.8376067,.1065651,"New Hampshire",9,836,.9053984,.0325336,265.5081,8.645093,14.5806,7.3e+06,283.851,9.399031,-18.1227,8.258
8,2011,"math","hsp","MA",10097,50193,71588,304.2876,272.8755,298.512,.9798706,.0636174,"Massachusetts",9,15943,.7011371,.1410432,213.3473,38.48723,60.94987,7.3e+06,283.851,20.4366,-10.97548,14.661
8,2011,"math","blk","OR",1101,28565,42440,287.4328,263.4525,282.518,.6976039,.1507705,"Oregon",9,9416,.6730679,.0259425,193.4618,6.83462,59.2732,7.3e+06,283.851,3.581831,-20.39845,-1.333
8,2011,"math","hsp","KY",1498,40411,48525,284.4767,268.8888,281.609,.4489128,.1038966,"Kentucky",9,6689,.8327872,.0308707,236.9086,8.30078,36.18525,7.3e+06,283.851,.6257456,-14.96224,-2.242
8,2011,"math","hsp","RI",2199,7170,10851,291.72,261.2658,282.876,.9118094,.0673872,"Rhode Island",9,3001,.6607686,.2026541,192.7594,52.9466,71.90079,7.3e+06,283.851,7.868971,-22.58516,-.975
8,2011,"math","blk","OH",20427,101221,132979,295.2075,262.5378,288.603,1.092502,.0694268,"Ohio",9,24489,.7611803,.1536107,224.7061,40.32863,48.68063,7.3e+06,283.851,11.35649,-21.31316,4.752
8,2011,"math","blk","DC",3557,202,4307,318.5952,256.0889,260.467,1.851488,.1178281,"District of Columbia",9,4008,.0469004,.8258649,14.94224,211.4948,238.7848,7.3e+06,283.851,34.74415,-27.7621,-23.384
8,2011,"math","blk","NM",497,6563,24390,289.8225,265.406,274.455,.8033061,.1707889,"New Mexico",9,14901,.2690857,.0203772,77.98711,5.408233,164.5194,7.3e+06,283.851,5.97154,-18.44496,-9.396
8,2011,"math","hsp","HI",560,1734,12567,290.0365,262.6416,277.836,.8266304,.1147792,"Hawaii",9,879,.1379804,.0445612,40.01936,11.70361,18.74286,7.3e+06,283.851,6.185499,-21.20937,-6.015
8,2011,"math","hsp","WA",13570,49759,78370,293.9333,269.0196,288.108,.7112236,.0747636,"Washington",9,17384,.6349241,.173153,186.6253,46.58155,59.45423,7.3e+06,283.851,10.08229,-14.83138,4.257
8,2011,"math","blk","MD",22401,27326,61971,303.2144,267.1704,287.998,1.075408,.0660479,"Maryland",9,28833,.4409482,.3614755,133.7019,96.57558,124.9056,7.3e+06,283.851,19.36345,-16.68056,4.147
8,2011,"math","hsp","PA",10572,97662,134089,294.4174,268.9232,286.103,.7206669,.1017958,"Pennsylvania",9,30783,.7283372,.0788432,214.4351,21.20275,59.95159,7.3e+06,283.851,10.56639,-14.92778,2.252
8,2011,"math","hsp","MN",4118,46557,61696,301.6146,269.8889,294.946,1.010639,.1029195,"Minnesota",9,9498,.7546194,.0667466,227.6042,18.01418,41.24222,7.3e+06,283.851,17.76362,-13.96208,11.095
8,2011,"math","blk","CT",5631,27003,42278,296.7928,262.0387,287,1.123279,.0694904,"Connecticut",9,13016,.638701,.1331898,189.5618,34.90089,80.75048,7.3e+06,283.851,12.94179,-21.8123,3.149
8,2011,"math","hsp","WV",210,18907,20454,273.9996,259.4905,273.263,.4455663,.1984075,"West Virginia",9,1304,.9243669,.0102669,253.2762,2.664173,16.56387,7.3e+06,283.851,-9.851366,-24.36052,-10.588
8,2011,"math","hsp","IN",5975,59420,79168,289.8096,274.9722,285.003,.4988634,.0916677,"Indiana",9,15076,.7505558,.0754724,217.5183,20.75282,51.07183,7.3e+06,283.851,5.958601,-8.878801,1.152
8,2011,"math","blk","WY",76,5409,6631,291.2831,268.7743,287.768,.8738043,.1936411,"Wyoming",9,858,.8157141,.0114613,237.6037,3.080508,35.07057,7.3e+06,283.851,7.432081,-15.07674,3.917
8,2011,"math","blk","WA",3814,49759,78370,293.9333,264.5075,288.108,.878091,.1124007,"Washington",9,17384,.6349241,.0486666,186.6253,12.87268,59.45423,7.3e+06,283.851,10.08229,-19.34346,4.257
8,2011,"math","hsp","AK",560,5156,9622,295.8896,276.9189,283.273,.6014313,.0971632,"Alaska",9,926,.5358554,.0582,158.554,16.11667,26.49793,7.3e+06,283.851,12.03856,-6.932116,-.578
8,2011,"math","hsp","MO",2660,50562,66643,287.5639,267.2336,281.948,.6565332,.1034342,"Missouri",9,13717,.7586994,.0399142,218.1746,10.66641,52.87732,7.3e+06,283.851,3.712934,-16.61736,-1.903
8,2011,"math","hsp","MS",778,16843,35963,283.3235,272.6677,269.236,.3128556,.1600263,"Mississippi",9,18492,.4683425,.0216333,132.6924,5.898714,131.3467,7.3e+06,283.851,-.5275442,-11.18334,-14.615
8,2011,"math","blk","ND",188,6139,7298,296.167,261.5872,291.998,1.131449,.1703591,"North Dakota",9,196,.8411894,.0257605,249.1325,6.738613,7.043585,7.3e+06,283.851,12.31599,-22.26378,8.147
8,2011,"math","blk","VT",113,6012,6481,294.5488,264.2893,293.883,.8549451,.1585883,"Vermont",9,216,.9276346,.0174356,273.2337,4.608037,9.187305,7.3e+06,283.851,10.69783,-19.56172,10.032
8,2011,"math","hsp","TN",3750,48837,71462,280.5796,265.7092,274.039,.4614828,.095732,"Tennessee",9,21004,.6833982,.0524754,191.7476,13.94321,74.8464,7.3e+06,283.851,-3.27141,-18.1418,-9.812
8,2011,"read","blk","LA",22521,24256,49513,264.2065,241.396,254.688,.7266954,.0622777,"Louisiana",7,23716,.4898915,.4548502,129.4325,109.799,115.8047,7.3e+06,265.199,-.9925486,-23.80299,-10.511
8,2011,"read","blk","MA",5846,50193,71588,281.8384,254.6596,275.369,.8652477,.1053341,"Massachusetts",7,15943,.7011371,.0816617,197.6074,20.79595,55.76241,7.3e+06,265.199,16.63944,-10.53938,10.17
8,2011,"read","blk","ME",272,13253,14257,270.6091,247.9776,269.872,.6514848,.1795413,"Maine",7,466,.9295784,.0190783,251.5524,4.731003,8.249099,7.3e+06,265.199,5.41007,-17.22141,4.673
8,2011,"read","blk","MI",22177,84105,118666,269.4889,244.1342,265.194,.8354117,.098498,"Michigan",7,28445,.708754,.1868859,191.0014,45.62523,59.37591,7.3e+06,265.199,4.289922,-21.06483,-.005
8,2011,"read","hsp","MI",6268,84105,118666,269.4889,260.3284,265.194,.2952992,.1213264,"Michigan",7,28445,.708754,.0528205,191.0014,13.75068,59.37591,7.3e+06,265.199,4.289922,-4.8706,-.005
8,2011,"read","blk","PA",20211,97662,134089,275.248,243.7278,267.751,.9741038,.0820457,"Pennsylvania",7,30783,.7283372,.1507282,200.4733,36.73666,56.46182,7.3e+06,265.199,10.04899,-21.47122,2.552
8,2011,"read","hsp","VT",103,6012,6481,274.1313,276.8086,273.841,-.0653977,.1949496,"Vermont",7,216,.9276346,.0158926,254.2936,4.39921,8.882767,7.3e+06,265.199,8.932256,11.60956,8.642
8,2011,"read","hsp","RI",2199,7170,10851,272.4556,247.6037,265.12,.8013126,.080323,"Rhode Island",7,3001,.6607686,.2026541,180.0301,50.17791,68.51776,7.3e+06,265.199,7.256567,-17.59535,-.079
8,2011,"read","hsp","PA",10572,97662,134089,275.248,250.1823,267.751,.8068004,.1032817,"Pennsylvania",7,30783,.7283372,.0788432,200.4733,19.72516,56.46182,7.3e+06,265.199,10.04899,-15.01675,2.552
8,2011,"read","hsp","MN",4118,46557,61696,274.2448,257.3003,270.149,.5580302,.1161385,"Minnesota",7,9498,.7546194,.0667466,206.9504,17.17393,38.64933,7.3e+06,265.199,9.045781,-7.898737,4.95
8,2011,"read","hsp","LA",1195,24256,49513,264.2065,248.8341,254.688,.4820545,.1362112,"Louisiana",7,23716,.4898915,.0241351,129.4325,6.00563,115.8047,7.3e+06,265.199,-.9925486,-16.36489,-10.511
8,2011,"read","hsp","MD",6432,27326,61971,281.7261,261.715,271.223,.6060864,.1384679,"Maryland",7,28833,.4409482,.1037905,124.2266,27.16353,119.4677,7.3e+06,265.199,16.52707,-3.484004,6.024
8,2011,"read","blk","IN",9101,59420,79168,268.9306,246.5221,264.73,.6970376,.1067871,"Indiana",7,15076,.7505558,.1149581,201.8474,28.3397,47.6134,7.3e+06,265.199,3.731603,-18.67694,-.469
8,2011,"read","blk","DC",3557,202,4307,291.9579,238.5331,242.056,1.603441,.1037232,"District of Columbia",7,4008,.0469004,.8258649,13.69294,196.9961,222.0282,7.3e+06,265.199,26.75895,-26.6659,-23.143
8,2011,"read","hsp","NE",3217,15011,20875,272.1562,251.7524,267.704,.6409407,.0762285,"Nebraska",7,4545,.7190898,.1541078,195.7047,38.797,54.70761,7.3e+06,265.199,6.957189,-13.44664,2.505
8,2011,"read","blk","OH",20427,101221,132979,274.0646,246.9484,268.284,.8747697,.0821729,"Ohio",7,24489,.7611803,.1536107,208.6126,37.93392,45.61678,7.3e+06,265.199,8.865605,-18.25059,3.085
8,2011,"read","hsp","WI",5080,46461,61333,272.3751,248.3583,267.167,.8040655,.0874313,"Wisconsin",7,11126,.7575204,.0828265,206.3297,20.57066,44.25149,7.3e+06,265.199,7.176061,-16.84072,1.968
8,2011,"read","hsp","FL",55510,88643,201504,269.9486,259.055,262.121,.3368552,.0578972,"Florida",7,101039,.4399069,.2754784,118.7523,71.36406,127.3081,7.3e+06,265.199,4.749609,-6.143977,-3.078
8,2011,"read","hsp","ME",194,13253,14257,270.6091,258.5438,269.872,.4126132,.1950776,"Maine",7,466,.9295784,.0136074,251.5524,3.518096,8.249099,7.3e+06,265.199,5.41007,-6.655238,4.673
8,2011,"read","blk","NM",497,6563,24390,269.5257,247.5476,255.862,.7569498,.1965536,"New Mexico",7,14901,.2690857,.0203772,72.52552,5.044327,153.3674,7.3e+06,265.199,4.326726,-17.65142,-9.337
8,2011,"read","blk","NJ",15604,53694,98883,283.9525,255.6894,275.183,.9645112,.0938765,"New Jersey",7,34889,.5430053,.1578027,154.1877,40.34847,90.51771,7.3e+06,265.199,18.75348,-9.509562,9.984
8,2011,"read","hsp","DE",1021,4827,9480,273.4349,259.2716,265.839,.43916,.0877398,"Delaware",7,4197,.5091772,.1077004,139.2268,27.92366,113.1024,7.3e+06,265.199,8.235936,-5.927363,.64
8,2011,"read","hsp","NH",499,13887,15338,273.0945,253.4234,272.079,.7004619,.1622632,"New Hampshire",7,836,.9053984,.0325336,247.2593,8.244771,13.70788,7.3e+06,265.199,7.895452,-11.77557,6.88
8,2011,"read","hsp","WV",210,18907,20454,256.4954,254.2184,256.107,.0476577,.2484273,"West Virginia",7,1304,.9243669,.0102669,237.0958,2.610045,15.91565,7.3e+06,265.199,-8.703609,-10.98065,-9.092
8,2011,"read","blk","NC",30070,60098,111036,271.3736,247.0474,262.929,.7648603,.063374,"North Carolina",7,42269,.5412479,.2708131,146.8804,66.90366,94.98953,7.3e+06,265.199,6.174627,-18.15164,-2.27
8,2011,"read","hsp","TX",172291,115788,354281,273.7413,254.1845,261.428,.6885396,.071001,"Texas",7,218586,.3268253,.4863117,89.4656,123.6129,156.5557,7.3e+06,265.199,8.542333,-11.01449,-3.771
8,2011,"read","blk","KY",5191,40411,48525,271.4922,248.37,268.834,.7856525,.0718463,"Kentucky",7,6689,.8327872,.1069758,226.0953,26.56957,34.70689,7.3e+06,265.199,6.293249,-16.82902,3.635
8,2011,"read","blk","AR",7767,23952,36237,266.6181,237.8281,259.141,.9109173,.0734726,"Arkansas",7,10945,.6609819,.2143389,176.2298,50.97582,73.20194,7.3e+06,265.199,1.419134,-27.3709,-6.058
8,2011,"read","hsp","AK",560,5156,9622,273.5121,260.014,261.285,.4570974,.1248211,"Alaska",7,926,.5358554,.0582,146.5629,15.1328,24.70673,7.3e+06,265.199,8.313085,-5.184992,-3.914
8,2011,"read","blk","HI",319,1734,12567,272.8631,261.0472,257.188,.4020225,.1786202,"Hawaii",7,879,.1379804,.0253839,37.64977,6.626407,17.60698,7.3e+06,265.199,7.664098,-4.151789,-8.011
8,2011,"read","hsp","MT",376,8833,10729,275.1362,262.2327,272.874,.423893,.1612485,"Montana",7,489,.8232827,.0350452,226.5149,9.19,11.98974,7.3e+06,265.199,9.9372,-2.966273,7.675
8,2011,"read","blk","MO",11057,50562,66643,271.2459,243.7994,266.762,.8844514,.0909782,"Missouri",7,13717,.7586994,.1659139,205.7941,40.4497,50.73729,7.3e+06,265.199,6.04688,-21.39962,1.563
8,2011,"read","blk","NE",1328,15011,20875,272.1562,250.101,267.704,.7266303,.1232425,"Nebraska",7,4545,.7190898,.0636168,195.7047,15.91061,54.70761,7.3e+06,265.199,6.957189,-15.09803,2.505
8,2011,"read","blk","WV",1094,18907,20454,256.4954,248.7686,256.107,.2546769,.0985317,"West Virginia",7,1304,.9243669,.0534859,237.0958,13.3056,15.91565,7.3e+06,265.199,-8.703609,-16.4304,-9.092
8,2011,"read","hsp","AZ",33489,35133,80457,271.6003,251.0808,260.148,.6590195,.0690459,"Arizona",7,38001,.436668,.4162348,118.5992,104.5086,118.421,7.3e+06,265.199,6.40125,-14.11819,-5.051
8,2011,"read","blk","IL",28306,80865,153527,274.1096,249.4254,265.644,.8003146,.0629235,"Illinois",7,62078,.5267152,.1843715,144.3777,45.98692,102.5418,7.3e+06,265.199,8.910619,-15.77363,.445
8,2011,"read","blk","OR",1101,28565,42440,268.9995,247.7194,264.226,.5763547,.1513755,"Oregon",7,9416,.6730679,.0259425,181.0549,6.426462,55.37661,7.3e+06,265.199,3.800481,-17.47961,-.973
8,2011,"read","hsp","NJ",19285,53694,98883,283.9525,257.2406,275.183,.9156249,.0878858,"New Jersey",7,34889,.5430053,.1950285,154.1877,50.16924,90.51771,7.3e+06,265.199,18.75348,-7.95843,9.984
8,2011,"read","blk","AZ",4512,35133,80457,271.6003,248.084,260.148,.7035744,.1063943,"Arizona",7,38001,.436668,.0560796,118.5992,13.91246,118.421,7.3e+06,265.199,6.40125,-17.11497,-5.051
8,2011,"read","hsp","OR",8315,28565,42440,268.9995,249.843,264.226,.6074612,.0673275,"Oregon",7,9416,.6730679,.1959237,181.0549,48.95015,55.37661,7.3e+06,265.199,3.800481,-15.35603,-.973
8,2011,"read","blk","WA",3814,49759,78370,272.2432,254.3606,267.577,.5458485,.1147564,"Washington",7,17384,.6349241,.0486666,172.8538,12.37886,55.58732,7.3e+06,265.199,7.044225,-10.83837,2.378
8,2011,"read","blk","CO",2827,34940,59674,278.2553,256.9589,270.636,.7096015,.1104905,"Colorado",7,20710,.5855146,.0473741,162.9225,12.17319,88.36641,7.3e+06,265.199,13.05628,-8.240108,5.437
8,2011,"read","hsp","HI",560,1734,12567,272.8631,246.4158,257.188,.7468857,.1536755,"Hawaii",7,879,.1379804,.0445612,37.64977,10.98057,17.60698,7.3e+06,265.199,7.664098,-18.78323,-8.011
8,2011,"read","hsp","CT",7385,27003,42278,283.1144,254.5731,274.681,.9122396,.0695128,"Connecticut",7,13016,.638701,.1746771,180.8254,44.4681,78.41563,7.3e+06,265.199,17.91538,-10.6259,9.482
8,2011,"read","blk","UT",580,33167,42198,271.7549,255.2857,267.087,.5281637,.1764101,"Utah",7,6751,.7859851,.0137447,213.5953,3.508833,39.67661,7.3e+06,265.199,6.555913,-9.913264,1.888
8,2011,"read","hsp","IA",2840,28856,35176,267.2487,251.1394,264.555,.5450756,.1160876,"Iowa",7,4661,.8203321,.0807369,219.2327,20.27621,33.03847,7.3e+06,265.199,2.049688,-14.05957,-.644
8,2011,"read","hsp","KY",1498,40411,48525,271.4922,263.5935,268.834,.2656152,.1238666,"Kentucky",7,6689,.8327872,.0308707,226.0953,8.137311,34.70689,7.3e+06,265.199,6.293249,-1.605525,3.635
8,2011,"read","hsp","MA",10097,50193,71588,281.8384,247.9132,275.369,1.034176,.1163097,"Massachusetts",7,15943,.7011371,.1410432,197.6074,34.96646,55.76241,7.3e+06,265.199,16.63944,-17.28581,10.17
8,2011,"read","blk","WI",6046,46461,61333,272.3751,240.2277,267.167,1.024541,.0683039,"Wisconsin",7,11126,.7575204,.0985766,206.3297,23.68084,44.25149,7.3e+06,265.199,7.176061,-24.97126,1.968
8,2011,"read","blk","VA",21780,51234,91875,272.6754,251.0047,267.273,.7318913,.0620917,"Virginia",7,31356,.557649,.2370612,152.0572,59.50348,86.49852,7.3e+06,265.199,7.476415,-14.19432,2.074
8,2011,"read","hsp","IN",5975,59420,79168,268.9306,255.3741,264.73,.4186195,.1083826,"Indiana",7,15076,.7505558,.0754724,201.8474,19.2737,47.6134,7.3e+06,265.199,3.731603,-9.824916,-.469
8,2011,"read","blk","ID",231,16235,20585,270.8281,259.6177,268.015,.3215156,.2365127,"Idaho",7,3461,.7886811,.0112218,213.597,2.913369,42.74704,7.3e+06,265.199,5.629095,-5.581263,2.816
8,2011,"read","blk","ND",188,6139,7298,271.7745,256.0976,268.694,.6228216,.1844945,"North Dakota",7,196,.8411894,.0257605,228.6138,6.597198,6.87774,7.3e+06,265.199,6.575475,-9.101375,3.495
8,2011,"read","blk","WY",76,5409,6631,271.6809,259.7744,269.569,.3230039,.2693422,"Wyoming",7,858,.8157141,.0114613,221.614,2.977358,33.44037,7.3e+06,265.199,6.481939,-5.424555,4.37
8,2011,"read","hsp","WY",782,5409,6631,271.6809,258.3123,269.569,.4402561,.0892238,"Wyoming",7,858,.8157141,.1179309,221.614,30.46301,33.44037,7.3e+06,265.199,6.481939,-6.886714,4.37
8,2011,"read","hsp","AL",2124,33510,56600,267.7326,246.4645,258.421,.6448079,.1293244,"Alabama",7,21836,.5920495,.0375265,158.511,9.248952,93.81952,7.3e+06,265.199,2.533605,-18.73448,-6.778
8,2011,"read","hsp","NC",12199,60098,111036,271.3736,255.6393,262.929,.5259073,.0950855,"North Carolina",7,42269,.5412479,.1098653,146.8804,28.08588,94.98953,7.3e+06,265.199,6.174627,-9.559733,-2.27
8,2011,"read","blk","KS",2489,23639,34149,272.2725,247.707,267.336,.7969577,.1175901,"Kansas",7,7705,.6922311,.0728865,188.4755,18.05449,56.88124,7.3e+06,265.199,7.073461,-17.49198,2.137
